%time,field.data
1583762909634901917,-286
1583762909734842820,-286
1583762909841926715,-318
1583762909934411116,-329
1583762910037143925,-265
1583762910138201200,-501
1583762910234689427,-415
1583762910336823639,-383
1583762910437156260,-501
1583762910538242005,-372
1583762910634337624,-361
1583762910743746257,-361
1583762910835064120,-383
1583762910935525716,-7
1583762911035946542,133
1583762911134696708,36
1583762911238413941,68
1583762911337872425,47
1583762911437035985,47
1583762911534763931,25
1583762911641305413,-39
1583762911736619708,-61
1583762911834042563,-71
1583762911935841847,-39
1583762912037442328,-71
1583762912133602967,-61
1583762912235125079,-50
1583762912337028276,-39
1583762912434804574,-50
1583762912537228514,-39
1583762912636001045,-61
1583762912737533060,-61
1583762912843038154,-39
1583762912934991212,-61
1583762913034987795,-28
1583762913133826311,-82
1583762913234919333,-61
1583762913336867873,-39
1583762913433899323,-50
1583762913539962311,-71
1583762913635039260,-28
1583762913741515445,-28
1583762913836667607,-39
1583762913933627891,-61
1583762914040761651,-61
1583762914136918772,-61
1583762914238060664,-18
1583762914333821042,-71
1583762914434195256,-61
1583762914534761643,-61
1583762914641408141,-61
1583762914734915719,-61
1583762914838349147,-61
1583762914943821702,-61
1583762915038409886,-71
1583762915136997301,-28
1583762915236072214,-61
1583762915334204428,-61
1583762915452356951,-28
1583762915541086679,-18
1583762915634828600,-28
1583762915734891667,-39
1583762915834123936,-28
1583762915955087537,-71
1583762916036723517,-61
1583762916136178476,-39
1583762916240297679,-28
